"NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY.x","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY","NODC_CODE","BASE_NAME","LENFEST_NAME","WEBSITE_NAME","CRAB_TEAM","ECOPATH_PREY.y","EBS_CRAB","GOA_MED","HUDSON","EGOA","TROY","SSC_2023"
6187010001,NA,1,"Majidae legs (for C. opilio, C. bairdi, etc)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010001,"Majidae legs (for C. opilio, C. bairdi, etc)","General_Majidae","Misc Majidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6187010100,68501,1,"Oregonia sp. (decorator crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010100,"Oregonia sp. (decorator crab)","Oregonia_crab","Misc Majidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6187010101,68510,1,"Oregonia gracilis (decorator crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010101,"Oregonia gracilis (decorator crab)","Oregonia_crab","Misc Majidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6187010102,68502,1,"Oregonia bifurca (decorator crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010102,"Oregonia bifurca (decorator crab)","Oregonia_crab","Misc Majidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6187010200,69520,1,"Hyas sp. (lyre crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010200,"Hyas sp. (lyre crab)","Hyas_crab","Misc Majidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6187010201,68578,1,"Hyas lyratus (lyre crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010201,"Hyas lyratus (lyre crab)","Hyas_crab","Misc Majidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6187010202,68577,1,"Hyas coarctatus (lyre crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010202,"Hyas coarctatus (lyre crab)","Hyas_crab","Misc Majidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6187010211,NA,1,"Hyas coarctatus alutaceus (lyre crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010211,"Hyas coarctatus alutaceus (lyre crab)","Hyas_crab",NA,"Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6187010300,68541,1,"Chionoecetes sp. (snow and Tanner crab)",0,NA,"MISC. PREY","Unid Chion","Unid Chion",NA,"MISC. CRAB",NA,"Unid Chion",6187010300,"Chionoecetes sp. (snow and Tanner crab)","General_Chionoecetes","Chionoecetes spp.","Opilio_or_Bairdi","Unid Chion","Unid.Chion","Bairdi","benthos","Motile_epifauna","benthos","Opilio"
6187010301,68580,1,"Chionoecetes opilio (snow crab)",0,NA,"MISC. PREY","Opilo","Opilo",NA,"Opilo",NA,"Opilio",6187010301,"Chionoecetes opilio (snow crab)","Opilio_crab","Opilio Crab","Opilio","Opilio","Opilio","Bairdi","benthos","Motile_epifauna","benthos","Opilio"
6187010302,68560,1,"Chionoecetes bairdi (Tanner crab)",0,NA,"MISC. PREY","Bairdi","Bairdi",NA,"Bairdi",NA,"Bairdi",6187010302,"Chionoecetes bairdi (Tanner crab)","Bairdi_crab","Tanner Crab","Bairdi","Bairdi","Bairdi","Bairdi","benthos","Tanner_crab","benthos","Bairdi"
6187010303,68570,1,"Chionoecetes angulatus (triangle Tanner crab)",0,NA,"MISC. PREY","Unid Chion","Unid Chion",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010303,"Chionoecetes angulatus (triangle Tanner crab)","Misc_tanner_crab","Misc Majidae","Misc Crab","Unid Chion","Unid.Chion","Bairdi","benthos","Motile_epifauna","benthos","benthos"
6187010304,68550,1,"Chionoecetes tanneri (grooved Tanner crab)",0,NA,"MISC. PREY","Unid Chion","Unid Chion",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010304,"Chionoecetes tanneri (grooved Tanner crab)","Misc_tanner_crab","Misc Majidae","Misc Crab","Unid Chion","Unid.Chion","Bairdi","benthos","Motile_epifauna","benthos","benthos"
6187010305,68590,1,"Chionoecetes Hybrid (Tanner hybrid)",0,NA,"MISC. PREY","Unid Chion","Unid Chion",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010305,"Chionoecetes Hybrid (Tanner hybrid)","General_Chionoecetes","Misc Majidae","Misc Crab","Unid Chion","Unid.Chion","Bairdi","benthos","Motile_epifauna","benthos","benthos"
6187010502,NA,1,"Pugettia richii (kelp crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010502,"Pugettia richii (kelp crab)","Pugettia_crab","Misc Majidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6187010503,69531,1,"Pugettia gracilis (kelp crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010503,"Pugettia gracilis (kelp crab)","Pugettia_crab","Misc Majidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6187010801,68520,1,"Chorilia longipes (decorator crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6187010801,"Chorilia longipes (decorator crab)","Chorilia_crab","Misc Majidae","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6.188e+09,NA,1,"Cancridea (crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6.188e+09,"Cancridea (crab)","General_Cancridea","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6188020000,NA,1,"Atelecyclidae (crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6188020000,"Atelecyclidae (crab)","Hair_crabs","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6188020001,NA,1,"Atelecyclaidae legs (for Korean horsehair and hair crabs)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6188020001,"Atelecyclaidae legs (for Korean horsehair and hair crabs)","Hair_crabs","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6188020101,NA,1,"Telmessus cheiragonus (hair crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6188020101,"Telmessus cheiragonus (hair crab)","Hair_crabs","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6188020201,69400,1,"Erimacrus isenbeckii (Korean horse-hair crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6188020201,"Erimacrus isenbeckii (Korean horse-hair crab)","Hair_crabs","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6188030000,NA,1,"Cancridae (crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6188030000,"Cancridae (crab)","Cancridae","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6188030100,68010,1,"Cancer sp. (crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6188030100,"Cancer sp. (crab)","Cancridae","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6188030103,68011,1,"Cancer branneri (furrowed rock crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6188030103,"Cancer branneri (furrowed rock crab)","Cancridae","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6188030104,68020,1,"Cancer magister (dungeness crab)",0,NA,"MISC. PREY","Dungeness","Dungeness",NA,"MISC. CRAB",NA,"MISC. CRAB",6188030104,"Cancer magister (dungeness crab)","Cancridae","Cancridea","Misc Crab","Dungeness","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6188030105,68060,1,"Cancer gracilis (graceful Cancer crab)",0,NA,"MISC. PREY","Misc. Crab","Misc. Crab",NA,"MISC. CRAB",NA,"MISC. CRAB",6188030105,"Cancer gracilis (graceful Cancer crab)","Cancridae","Cancridea","Misc Crab","Misc. Crab","Epifauna","Motile.epifauna","benthos","Motile_epifauna","benthos","benthos"
6118290100,NA,1,"Acartia sp.",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP Acartia",6118290100,"Acartia sp.","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6118290103,NA,1,"Acartia longiremis (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP Acartia",6118290103,"Acartia longiremis (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6118300100,NA,1,"Tortanus sp (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP other",6118300100,"Tortanus sp (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6118300101,NA,1,"Tortanus discaudatus (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP other",6118300101,"Tortanus discaudatus (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6118999991,NA,1,"Large calanoid (copepod) > 5mm",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP large",6118999991,"Large calanoid (copepod) > 5mm","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Cope_large","copepods","copepods"
6118999992,NA,1,"Medium calanoid (copepod) 2-5mm",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP med",6118999992,"Medium calanoid (copepod) 2-5mm","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Cope_medium","copepods","copepods"
6118999993,NA,1,"Small calanoid (copepod) < 2mm",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP small",6118999993,"Small calanoid (copepod) < 2mm","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Cope_small","copepods","copepods"
6.119e+09,NA,1,"Harpacticoida (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP other",6.119e+09,"Harpacticoida (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6120010300,NA,1,"Oncaea sp.",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP other",6120010300,"Oncaea sp.","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6120010401,NA,1,"Pseudolubbockia dilatata (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP other",6120010401,"Pseudolubbockia dilatata (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6120040100,NA,1,"Corycaeus sp.",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP other",6120040100,"Corycaeus sp.","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6120090100,NA,1,"Oithona sp.",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP other",6120090100,"Oithona sp.","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6.122e+09,NA,1,"Monstrilloida (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP other",6.122e+09,"Monstrilloida (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6.123e+09,NA,1,"Caligoida (copepod)",0,NA,"MISC. PREY","Copepod","Copepod",NA,"Copepod",NA,"COP other",6.123e+09,"Caligoida (copepod)","Copepoda","Copepoda","Copepoda","Copepod","Copepods","Copepods","copepods","Small_copepods","copepods","copepods"
6.13e+09,65000,1,"Cirripedia (barnacle)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6.13e+09,"Cirripedia (barnacle)","Barnacle","Misc Crustacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6.132e+09,NA,1,"Lepadomorpha (pedunculate barnacles)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6.132e+09,"Lepadomorpha (pedunculate barnacles)","Barnacle","Misc Crustacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6132050300,65101,1,"Lepas sp. (pelagic barnacle)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6132050300,"Lepas sp. (pelagic barnacle)","Barnacle","Misc Crustacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6.134e+09,NA,1,"Balanomorpha (barnacle)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6.134e+09,"Balanomorpha (barnacle)","Barnacle","Misc Crustacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6.137e+09,NA,1,"Apygophora (barnacle)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6.137e+09,"Apygophora (barnacle)","Barnacle","Misc Crustacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
6.143e+09,NA,1,"Malacostraca",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6.143e+09,"Malacostraca","Misc_Malacostraca","Misc Crustacea","Other","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6.145e+09,NA,1,"Malacostraca Leptostraca",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6.145e+09,"Malacostraca Leptostraca","Misc_Malacostraca","Misc Crustacea","Other","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6.151e+09,NA,1,"Mysidacea (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6.151e+09,"Mysidacea (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6.152e+09,NA,1,"Lophogastrida (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6.152e+09,"Lophogastrida (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6152010000,NA,1,"Lophogastridae (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6152010000,"Lophogastridae (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6152010100,NA,1,"Gnathophausia sp.",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6152010100,"Gnathophausia sp.","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6152010101,NA,1,"Gnathophausia gigas (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6152010101,"Gnathophausia gigas (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6152010105,NA,1,"Gnathophausia ingens (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6152010105,"Gnathophausia ingens (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6152020000,NA,1,"Eucopiidae",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6152020000,"Eucopiidae","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6152020100,NA,1,"Eucopia sp.",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6152020100,"Eucopia sp.","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6152020101,NA,1,"Eucopia unguiculata (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6152020101,"Eucopia unguiculata (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6152020103,NA,1,"Eucopia grimaldii",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6152020103,"Eucopia grimaldii","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6.153e+09,64000,1,"Mysida (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6.153e+09,"Mysida (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010000,NA,1,"Mysidae (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010000,"Mysidae (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010100,NA,1,"Acanthomysis sp. (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010100,"Acanthomysis sp. (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010101,NA,1,"Acanthomysis columbiae",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010101,"Acanthomysis columbiae","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010103,NA,1,"Acanthomysis dybowskii (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010103,"Acanthomysis dybowskii (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010104,NA,1,"Acanthomysis marcropsis (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010104,"Acanthomysis marcropsis (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010105,NA,1,"Acanthomysis nephrophthalma (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010105,"Acanthomysis nephrophthalma (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010106,NA,1,"Acanthomysis pseudomacropsis (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010106,"Acanthomysis pseudomacropsis (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010108,NA,1,"Acanthomysis stelleri (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010108,"Acanthomysis stelleri (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010111,NA,1,"Exacanthomysis alaskensis (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010111,"Exacanthomysis alaskensis (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010112,NA,1,"Exacanthomysis arctopacifica (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010112,"Exacanthomysis arctopacifica (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010200,NA,1,"Amblyops sp. (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010200,"Amblyops sp. (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010301,NA,1,"Archaeomysis grebnitzkii (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010301,"Archaeomysis grebnitzkii (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010400,NA,1,"Boreomysis sp. (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010400,"Boreomysis sp. (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153010901,NA,1,"Holmesiella anomala (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153010901,"Holmesiella anomala (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153011200,NA,1,"Meterythrops sp. (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153011200,"Meterythrops sp. (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153011201,NA,1,"Meterythrops robusta (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153011201,"Meterythrops robusta (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153011203,NA,1,"Meterythrops micropthalmus (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153011203,"Meterythrops micropthalmus (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
6153011500,NA,1,"Neomysis sp. (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153011500,"Neomysis sp. (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
