"SPECIES_CODE","KINGDOM_TAXON","SUBKINGDOM_TAXON","PHYLUM_TAXON","SUBPHYLUM_TAXON","SUPERCLASS_TAXON","CLASS_TAXON","SUBCLASS_TAXON","INFRACLASS_TAXON","DIVISION_TAXON","SUBDIVISION_TAXON","SUPERORDER_TAXON","ORDER_TAXON","SUBORDER_TAXON","INFRAORDER_TAXON","SUPERFAMILY_TAXON","FAMILY_TAXON","SUBFAMILY_TAXON","TRIBE_TAXON","SUBTRIBE_TAXON","GENUS_TAXON","SUBGENUS_TAXON","SECTION_TAXON","SUBSECTION_TAXON","SPECIES_TAXON","SUBSPECIES_TAXON","REPORT_NAME_SCIENTIFIC"
74438,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Protobranchia",NA,NA,NA,NA,"Nuculoida",NA,NA,NA,"Nuculanidae",NA,NA,NA,"Nuculana",NA,NA,NA,"conceptionis",NA,"Nuculana conceptionis"
74439,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Protobranchia",NA,NA,NA,NA,"Nuculoida",NA,NA,NA,"Nuculanidae",NA,NA,NA,"Nuculana",NA,NA,NA,"fossa",NA,"Nuculana fossa"
74440,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Protobranchia",NA,NA,NA,NA,"Nuculoida",NA,NA,NA,"Nuculanidae",NA,NA,NA,"Nuculana",NA,NA,NA,"buccata",NA,"Nuculana buccata"
74481,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Arcoida",NA,NA,NA,"Limopsidae",NA,NA,NA,"Limopsis",NA,NA,NA,"akutanica",NA,"Limopsis akutanica"
74482,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Arcoida",NA,NA,NA,"Limopsidae",NA,NA,NA,"Empleconia",NA,NA,NA,"vaginata",NA,"Empleconia vaginata"
74485,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Arcoida",NA,NA,NA,"Glycymerididae",NA,NA,NA,"Glycymeris",NA,NA,NA,"septentrionalis",NA,"Glycymeris septentrionalis"
74486,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Arcoida",NA,NA,NA,"Glycymerididae",NA,NA,NA,"Glycymeris",NA,NA,NA,"subobsoleta",NA,"Glycymeris subobsoleta"
74490,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Arcoida",NA,NA,NA,"Arcidae",NA,NA,NA,"Samacar",NA,NA,NA,NA,NA,"Samacar sp."
74511,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia",NA,NA,NA,NA,NA,"Pholadomyoida",NA,NA,NA,"Lyonsiidae",NA,NA,NA,"Lyonsia",NA,NA,NA,NA,NA,"Lyonsia sp."
74551,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Mytiloida",NA,NA,NA,"Mytilidae",NA,NA,NA,"Vilasina",NA,NA,NA,"seminuda",NA,"Vilasina seminuda"
74552,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Mytiloida",NA,NA,NA,"Mytilidae",NA,NA,NA,"Solamen",NA,NA,NA,"columbianum",NA,"Solamen columbianum"
74560,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Mytiloida",NA,NA,NA,"Mytilidae",NA,NA,NA,"Musculus",NA,NA,NA,NA,NA,"Musculus sp."
74561,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Mytiloida",NA,NA,NA,"Mytilidae",NA,NA,NA,"Musculus",NA,NA,NA,"niger",NA,"Musculus niger"
74562,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Mytiloida",NA,NA,NA,"Mytilidae",NA,NA,NA,"Musculus",NA,NA,NA,"discors",NA,"Musculus discors"
74563,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Mytiloida",NA,NA,NA,"Mytilidae",NA,NA,NA,"Musculus",NA,NA,NA,"olivaceus",NA,"Musculus olivaceus"
74564,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Mytiloida",NA,NA,NA,"Mytilidae",NA,NA,NA,"Crenella",NA,NA,NA,"seminuda",NA,"Crenella seminuda"
74565,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Mytiloida",NA,NA,NA,"Mytilidae",NA,NA,NA,"Musculus",NA,NA,NA,"glacialis",NA,"Musculus glacialis"
74571,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Limoida",NA,NA,NA,"Limidae",NA,NA,NA,"Limatula",NA,NA,NA,"attenuata",NA,"Limatula attenuata"
74572,"Animalia",NA,"Mollusca",NA,NA,"Bivalvia","Pteriomorphia",NA,NA,NA,NA,"Limoida",NA,NA,NA,"Limidae",NA,NA,NA,"Limatula",NA,NA,NA,"sp. A (Clark and McLean)",NA,"Limatula sp. A (Clark and McLean)"
91017,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Suberitidae",NA,NA,NA,"Suberites",NA,NA,NA,"sp. A (Clark, 2006)",NA,"Suberites sp. A (Clark, 2006)"
91018,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Suberitidae",NA,NA,NA,"Pseudosuberites",NA,NA,NA,"montiniger",NA,"Pseudosuberites montiniger"
91019,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Suberitidae",NA,NA,NA,"Suberites",NA,NA,NA,"montalbidus",NA,"Suberites montalbidus"
91020,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Suberitidae",NA,NA,NA,"Suberites",NA,NA,NA,"domuncula",NA,"Suberites domuncula"
91030,"Animalia",NA,"Porifera",NA,NA,"Hexactinellida","Hexasterophora",NA,NA,NA,NA,"Hexactinosida",NA,NA,NA,"Aphrocallistidae",NA,NA,NA,"Aphrocallistes",NA,NA,NA,"vastus",NA,"Aphrocallistes vastus"
91035,"Animalia",NA,"Porifera",NA,NA,"Hexactinellida","Hexasterophora",NA,NA,NA,NA,"Hexactinosida",NA,NA,NA,"Aphrocallistidae",NA,NA,NA,"Heterochone",NA,NA,NA,"calyx",NA,"Heterochone calyx"
91036,"Animalia",NA,"Porifera",NA,NA,"Hexactinellida","Hexasterophora",NA,NA,NA,NA,"Hexactinosida",NA,NA,NA,"Aphrocallistidae",NA,NA,NA,"Heterochone",NA,NA,NA,"tenera",NA,"Heterochone tenera"
91037,"Animalia",NA,"Porifera",NA,NA,"Hexactinellida","Hexasterophora",NA,NA,NA,NA,"Lyssacinosida",NA,NA,NA,"Rossellidae","Rossellinae",NA,NA,"Rhabdocalyptus",NA,NA,NA,"mirabilis",NA,"Rhabdocalyptus mirabilis"
91038,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Halichondrida",NA,NA,NA,"Axinellidae",NA,NA,NA,"Phakellia",NA,NA,NA,NA,NA,"Phakellia sp."
91039,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Mycalidae",NA,NA,NA,"Mycale",NA,NA,NA,NA,NA,"Mycale sp."
91040,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Mycalidae",NA,NA,NA,"Mycale",NA,NA,NA,"loveni",NA,"Mycale loveni"
91041,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Mycalidae",NA,NA,NA,"Mycale",NA,NA,NA,"sp. A (Clark, 2006)",NA,"Mycale sp. A (Clark, 2006)"
91042,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Mycalidae",NA,NA,NA,"Mycale",NA,NA,NA,"adhaerens",NA,"Mycale adhaerens"
91044,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Astrophorida",NA,NA,NA,"Geodiidae",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Geodiidae unid."
91046,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Astrophorida",NA,NA,NA,"Geodiidae",NA,NA,NA,"Geodia",NA,NA,NA,"mesotriaena",NA,"Geodia mesotriaena"
91047,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Astrophorida",NA,NA,NA,"Geodiidae",NA,NA,NA,"Geodia",NA,NA,NA,NA,NA,"Geodia sp."
91048,"Animalia",NA,"Porifera",NA,NA,"Hexactinellida","Hexasterophora",NA,NA,NA,NA,"Lyssacinosida",NA,NA,NA,"Rossellidae","Rossellinae",NA,NA,"Acanthascus",NA,NA,NA,NA,NA,"Acanthascus sp."
91049,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Halichondrida",NA,NA,NA,"Halichondriidae",NA,NA,NA,"Halichondria",NA,NA,NA,NA,NA,"Halichondria sp."
91050,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Halichondrida",NA,NA,NA,"Halichondriidae",NA,NA,NA,"Halichondria",NA,NA,NA,"panicea",NA,"Halichondria panicea"
91051,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91052,"Animalia",NA,"Porifera",NA,NA,"Calcarea","Calcaronea",NA,NA,NA,NA,"Leucosolenida",NA,NA,NA,"Grantiidae",NA,NA,NA,"Leucandra",NA,NA,NA,"heathi",NA,"Leucandra heathi"
91053,"Animalia",NA,"Porifera",NA,NA,"Hexactinellida","Hexasterophora",NA,NA,NA,NA,"Lyssacinosida",NA,NA,NA,"Rossellidae","Rossellinae",NA,NA,"Rhabdocalyptus",NA,NA,NA,NA,NA,"Rhabdocalyptus sp."
91054,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Mycalidae",NA,NA,NA,"Mycale",NA,NA,NA,"bellabellensis",NA,"Mycale bellabellensis"
91055,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91056,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91057,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Myxillidae",NA,NA,NA,"Stelodoryx",NA,NA,NA,"oxeata",NA,"Stelodoryx oxeata"
91059,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Esperiopsidae",NA,NA,NA,"Semisuberites",NA,NA,NA,"cribrosa",NA,"Semisuberites cribrosa"
91060,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Myxillidae",NA,NA,NA,"Myxilla",NA,NA,NA,"parasitica",NA,"Myxilla parasitica"
91061,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Myxillidae",NA,NA,NA,"Myxilla",NA,NA,NA,"lacunosa",NA,"Myxilla lacunosa"
91062,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida",NA,NA,NA,"Crellidae",NA,NA,NA,"Crella",NA,NA,NA,"brunnea",NA,"Crella brunnea"
91063,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Microcionina",NA,NA,"Microcionidae","Ophlitaspongiinae",NA,NA,"Echinoclathria",NA,NA,NA,"beringensis",NA,"Echinoclathria beringensis"
91064,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Halichondrida",NA,NA,NA,"Axinellidae",NA,NA,NA,"Axinella",NA,NA,NA,"blanca",NA,"Axinella blanca"
91065,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Astrophorida",NA,NA,NA,"Pachastrellidae",NA,NA,NA,"sp. 1",NA,NA,NA,NA,NA,"sp. 1 sp."
91066,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Coelosphaeridae",NA,NA,NA,"Histodermella",NA,NA,NA,"kagigunensis",NA,"Histodermella kagigunensis"
91067,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Tedaniidae",NA,NA,NA,"Tedania",NA,NA,NA,"kagalaskai",NA,"Tedania kagalaskai"
91068,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Crambeidae",NA,NA,NA,"Monanchora",NA,NA,NA,"pulchra",NA,"Monanchora pulchra"
91069,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Tethyidae",NA,NA,NA,"Tethya",NA,NA,NA,NA,NA,"Tethya sp."
91070,"Animalia",NA,"Porifera",NA,NA,"Hexactinellida","Amphidiscophora",NA,NA,NA,NA,"Amphidiscosida",NA,NA,NA,"Hyalonematidae",NA,NA,NA,"Hyalonema",NA,NA,NA,NA,NA,"Hyalonema sp."
91071,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91072,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91073,"Animalia",NA,"Porifera",NA,NA,"Calcarea","Calcaronea",NA,NA,NA,NA,"Leucosolenida",NA,NA,NA,"Leucosoleniidae",NA,NA,NA,"Leucosolenia",NA,NA,NA,NA,NA,"Leucosolenia sp."
91074,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Polymastiidae",NA,NA,NA,"Polymastia",NA,NA,NA,NA,NA,"Polymastia sp."
91075,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Polymastiidae",NA,NA,NA,"Polymastia",NA,NA,NA,"pacifica",NA,"Polymastia pacifica"
91076,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91077,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91078,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Polymastiidae",NA,NA,NA,"Polymastia",NA,NA,NA,"pachymastia",NA,"Polymastia pachymastia"
91079,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91080,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91081,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91082,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Polymastiidae",NA,NA,NA,"Polymastia",NA,NA,NA,"sp. B (Clark, 2006)",NA,"Polymastia sp. B (Clark, 2006)"
91083,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91084,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91085,"Animalia",NA,"Porifera",NA,NA,"Calcarea","Calcaronea",NA,NA,NA,NA,"Leucosolenida",NA,NA,NA,"Grantiidae",NA,NA,NA,"Leucandra",NA,NA,NA,"sp. A (Clark, 2006)",NA,"Leucandra sp. A (Clark, 2006)"
91086,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Mycalidae",NA,NA,NA,"Mycale",NA,NA,NA,"carlilei",NA,"Mycale carlilei"
91087,"Animalia",NA,"Porifera",NA,NA,"Calcarea","Calcaronea",NA,NA,NA,NA,"Leucosolenida",NA,NA,NA,"Grantiidae",NA,NA,NA,"Leucandra",NA,NA,NA,"tuba",NA,"Leucandra tuba"
91088,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Isodictyidae",NA,NA,NA,"Isodictya",NA,NA,NA,"rigida",NA,"Isodictya rigida"
91089,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Haplosclerida","Haplosclerina",NA,NA,"Chalinidae",NA,NA,NA,"Cladocroce",NA,NA,NA,"attu",NA,"Cladocroce attu"
91090,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91091,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Isodictyidae",NA,NA,NA,"Neoesperiopsis",NA,NA,NA,NA,NA,"Neoesperiopsis sp."
91092,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Esperiopsidae",NA,NA,NA,"Esperiopsis",NA,NA,NA,"flagrum",NA,"Esperiopsis flagrum"
91093,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Esperiopsidae",NA,NA,NA,"Amphilectus",NA,NA,NA,"digitatus",NA,"Amphilectus digitatus"
91094,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Mycalidae",NA,NA,NA,"Mycale",NA,NA,NA,"tylota",NA,"Mycale tylota"
91096,"Animalia",NA,"Porifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Porifera unid."
91097,"Animalia",NA,"Porifera",NA,NA,"Calcarea","Calcaronea",NA,NA,NA,NA,"Leucosolenida",NA,NA,NA,"Grantiidae",NA,NA,NA,"Leucandra",NA,NA,NA,NA,NA,"Leucandra sp."
91098,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Myxillidae",NA,NA,NA,"Myxilla",NA,NA,NA,"pedunculata",NA,"Myxilla pedunculata"
91099,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Haplosclerida","Haplosclerina",NA,NA,"Chalinidae",NA,NA,NA,"Cladocroce",NA,NA,NA,"kiska",NA,"Cladocroce kiska"
91100,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Astrophorida",NA,NA,NA,"Geodiidae",NA,NA,NA,"Geodia",NA,NA,NA,"starki",NA,"Geodia starki"
91101,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Hymedesmiidae",NA,NA,NA,"Phorbas",NA,NA,NA,"paucistylifer",NA,"Phorbas paucistylifer"
91102,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Coelosphaeridae",NA,NA,NA,"Inflatella",NA,NA,NA,"globosa",NA,"Inflatella globosa"
91103,"Animalia",NA,"Porifera",NA,NA,"Hexactinellida","Hexasterophora",NA,NA,NA,NA,"Lyssacinosida",NA,NA,NA,"Rossellidae","Rossellinae",NA,NA,"Acanthascus",NA,NA,NA,"sp. A",NA,"Acanthascus sp. A"
91104,"Animalia",NA,"Porifera",NA,NA,"Hexactinellida","Hexasterophora",NA,NA,NA,NA,"Lyssacinosida",NA,NA,NA,"Rossellidae","Rossellinae",NA,NA,"Acanthascus",NA,NA,NA,"sp. B",NA,"Acanthascus sp. B"
91105,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Astrophorida",NA,NA,NA,"Ancorinidae",NA,NA,NA,"Stelletta",NA,NA,NA,NA,NA,"Stelletta sp."
91106,"Animalia",NA,"Porifera",NA,NA,"Calcarea","Calcaronea",NA,NA,NA,NA,"Leucosolenida",NA,NA,NA,"Amphoriscidae",NA,NA,NA,"Leucilla",NA,NA,NA,"nuttingi",NA,"Leucilla nuttingi"
91109,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Mycalina",NA,NA,"Esperiopsidae",NA,NA,NA,"Amphilectus",NA,NA,NA,"lobatus",NA,"Amphilectus lobatus"
91110,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Polymastiidae",NA,NA,NA,"Polymastia",NA,NA,NA,"fluegeli",NA,"Polymastia fluegeli"
91111,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Polymastiidae",NA,NA,NA,"Polymastia",NA,NA,NA,"robusta",NA,"Polymastia robusta"
91112,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Polymastiidae",NA,NA,NA,"Weberella",NA,NA,NA,"bursa",NA,"Weberella bursa"
91113,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Polymastiidae",NA,NA,NA,"Polymastia",NA,NA,NA,"sp. A (Clark, 2006)",NA,"Polymastia sp. A (Clark, 2006)"
91114,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Polymastiidae",NA,NA,NA,"Polymastia",NA,NA,NA,"sp. C (Clark, 2006)",NA,"Polymastia sp. C (Clark, 2006)"
91115,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Hymedesmiidae",NA,NA,NA,"Phorbas",NA,NA,NA,NA,NA,"Phorbas sp."
91120,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Astrophorida",NA,NA,NA,"Pachastrellidae",NA,NA,NA,"Vulcanella",NA,NA,NA,"sp. 1",NA,"Vulcanella sp. 1"
91121,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Astrophorida",NA,NA,NA,"Pachastrellidae",NA,NA,NA,"Vulcanella",NA,NA,NA,NA,NA,"Vulcanella sp."
91125,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Polymastiidae",NA,NA,NA,"Tentorium",NA,NA,NA,"semisuberites",NA,"Tentorium semisuberites"
91127,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Spirophorida",NA,NA,NA,"Tetillidae",NA,NA,NA,"Craniella",NA,NA,NA,"villosa",NA,"Craniella villosa"
91128,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Astrophorida",NA,NA,NA,"Ancorinidae",NA,NA,NA,"Ancorina",NA,NA,NA,"buldira",NA,"Ancorina buldira"
91130,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Myxillidae",NA,NA,NA,"Stelodoryx",NA,NA,NA,NA,NA,"Stelodoryx sp."
91131,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Myxillidae",NA,NA,NA,"Stelodoryx",NA,NA,NA,"oxeata",NA,"Stelodoryx oxeata"
91201,"Animalia",NA,"Porifera",NA,NA,"Calcarea","Calcaronea",NA,NA,NA,NA,"Leucosolenida",NA,NA,NA,"Sycettidae",NA,NA,NA,"Scypha",NA,NA,NA,"compactum",NA,"Scypha compactum"
91210,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Homosclerophorida",NA,NA,NA,"Plakinidae",NA,NA,NA,"Oscarella",NA,NA,NA,"lobularis",NA,"Oscarella lobularis"
91211,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Stylocordylidae",NA,NA,NA,"Stylocordyla",NA,NA,NA,"borealis",NA,"Stylocordyla borealis"
91212,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Stylocordylidae",NA,NA,NA,"Stylocordyla",NA,NA,NA,"eous",NA,"Stylocordyla eous"
91213,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Hadromerida",NA,NA,NA,"Stylocordylidae",NA,NA,NA,"Stylocordyla",NA,NA,NA,NA,NA,"Stylocordyla sp."
91215,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Homosclerophorida",NA,NA,NA,"Plakinidae",NA,NA,NA,"Plakina",NA,NA,NA,"tanaga",NA,"Plakina tanaga"
91217,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Homosclerophorida",NA,NA,NA,"Plakinidae",NA,NA,NA,"Plakina",NA,NA,NA,"atka",NA,"Plakina atka"
91220,"Animalia",NA,"Porifera",NA,NA,"Demospongiae",NA,NA,NA,NA,NA,"Poecilosclerida","Myxillina",NA,NA,"Tedaniidae",NA,NA,NA,"Tedania",NA,NA,NA,"dirhaphis",NA,"Tedania dirhaphis"
