"SPECIES_CODE","SPECIES_NAME","COMMON_NAME","YEAR_ADDED","RACE.x","SCIENTIFIC.x","COMMON.x","ECOPATH_Num.x","ECOPATH_Name.x","EXPLORE_Name","RACE.y","SCIENTIFIC.y","COMMON.y","ECOPATH_Num.y","ECOPATH_Name.y","NODC","RACE","NORPAC","NAME","IDLEVEL","MSVPA_PRED","MSVPA_PREY","ECOPATH_PRED","ECOPATH_PREY.x","GOAPOLL_PRED","GOAPOLL_PREY","BSIERP_PRED","BSIERP_PREY","NODC_CODE","BASE_NAME","LENFEST_NAME","WEBSITE_NAME","CRAB_TEAM","ECOPATH_PREY.y","EBS_CRAB","GOA_MED","HUDSON","EGOA","TROY","SSC_2023"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6153011902,NA,1,"Pseudomma truncatum (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153011902,"Pseudomma truncatum (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6153012000,NA,1,"Stilomysis sp. (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153012000,"Stilomysis sp. (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6153012604,NA,1,"Archaeomysis maculata (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153012604,"Archaeomysis maculata (mysid)","Mysidacea",NA,"Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6153020300,NA,1,"Petalophthalmus sp. (mysid)",0,NA,"MISC. PREY","Mysid","Mysid",NA,"Mysid",NA,"Mysid",6153020300,"Petalophthalmus sp. (mysid)","Mysidacea","Mysidacea","Mysidacea","Mysid","Shrimp","Benthic.zoop","zoop_other","Mysids","zoop_other","Mysid"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6154010000,NA,1,"Lampropidae (cumacean)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6154010000,"Lampropidae (cumacean)","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6154010100,NA,1,"Lamprops sp. (cumacean)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6154010100,"Lamprops sp. (cumacean)","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6154040000,NA,1,"Leuconidae (cumacean)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6154040000,"Leuconidae (cumacean)","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6154040100,NA,1,"Leucon sp. (cumacean)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6154040100,"Leucon sp. (cumacean)","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6154040200,NA,1,"Eudorella sp. (cumacean)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6154040200,"Eudorella sp. (cumacean)","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6154040301,NA,1,"Eudorellopsis integra (cumacean)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6154040301,"Eudorellopsis integra (cumacean)","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6154050000,NA,1,"Diastylidae (cumacean)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6154050000,"Diastylidae (cumacean)","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6154050103,NA,1,"Diastylis bidentata (cumacean)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6154050103,"Diastylis bidentata (cumacean)","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6154050200,NA,1,"Diastylopsis sp. (cumacean)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6154050200,"Diastylopsis sp. (cumacean)","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,6154050501,NA,1,"Colurostylis occidentalis (cumacean)",0,NA,"MISC. PREY","Misc. Crustacean","Misc. Crustacean",NA,"MISC. ZOOP",NA,"MISC. ZOOP",6154050501,"Colurostylis occidentalis (cumacean)","Cumacea","Cumacea","Other","Misc. Crustacean","Epifauna","Infauna","benthos","Infauna","benthos","benthos"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9.1e+09,NA,1,"Aves (bird part)",0,NA,"MISC. PREY","Birds","Birds",NA,"MISC. PREY",NA,"MISC. PREY",9.1e+09,"Aves (bird part)","Birds","Misc Bird","Misc Bird","Birds","Oth.nonfish","Birds",NA,"Benthic_detritus",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9.112e+09,NA,1,"Anseriformes",0,NA,"MISC. PREY","Birds","Birds",NA,"MISC. PREY",NA,"MISC. PREY",9.112e+09,"Anseriformes","Birds","Misc Bird","Misc Bird","Birds","Oth.nonfish","Birds",NA,"Benthic_detritus",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9129011101,NA,1,"Aethia cristatella (crested auklet)",0,NA,"MISC. PREY","Birds","Birds",NA,"MISC. PREY",NA,"MISC. PREY",9129011101,"Aethia cristatella (crested auklet)","Birds","Misc Bird","Misc Bird","Birds","Oth.nonfish","Birds",NA,"Benthic_detritus",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9129011401,NA,1,"Lunda cirrhata (tufted puffin)",0,NA,"MISC. PREY","Birds","Birds",NA,"MISC. PREY",NA,"MISC. PREY",9129011401,"Lunda cirrhata (tufted puffin)","Birds","Misc Bird","Misc Bird","Birds","Oth.nonfish","Birds",NA,"Benthic_detritus",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9.2e+09,NA,1,"Mammalia",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9.2e+09,"Mammalia",NA,"Misc Org","Misc Org","Glopp","Oth.nonfish","OTH",NA,"Benthic_detritus",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9227020000,NA,1,"Bovidae (cow parts)",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9227020000,"Bovidae (cow parts)",NA,"Misc","Misc","Glopp","Oth.nonfish","OTH",NA,"Benthic_detritus",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999990000,NA,1,"Unidentified organic material",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999990000,"Unidentified organic material",NA,"Misc Org","Misc Org","Glopp","Oth.nonfish","OTH",NA,"Benthic_detritus",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999990001,NA,1,"Marine snow",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999990001,"Marine snow",NA,"Misc Org","Misc Org","Glopp","Oth.nonfish","OTH",NA,"Pelagic_detritus",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999990099,NA,1,"Unidentified Jello",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999990099,"Unidentified Jello",NA,"Misc Org","Misc Org","Glopp","Oth.nonfish","OTH",NA,"Benthic_detritus",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999999990,NA,1,"Sand",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999999990,"Sand",NA,"Misc Org","Misc Org","Glopp","Oth.nonfish","OTH",NA,"MISC_NA",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999999991,NA,1,"Unidentified eggs",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999999991,"Unidentified eggs",NA,"Unid Eggs","Unid Eggs","Glopp","Oth.nonfish","OTH",NA,"MISC_NA",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999999992,NA,1,"Unidentified worm-like organism",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999999992,"Unidentified worm-like organism",NA,"Misc Worm","Misc Worm","Glopp","Oth.nonfish","OTH",NA,"Infauna",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999999993,NA,1,"Fishery offal",0,NA,"MISC. PREY","Offal","Offal",NA,"MISC. PREY",NA,"Offal",9999999993,"Fishery offal",NA,"Offal","Offal","Offal","Discards","Discards",NA,"Offal",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999999994,NA,1,"Unidentified tube",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999999994,"Unidentified tube",NA,"Misc Org","Misc Org","Glopp","Oth.nonfish","OTH",NA,"MISC_NA",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999999995,NA,1,"Overboard material (non-fishery)",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999999995,"Overboard material (non-fishery)",NA,"Misc","Misc","Glopp","Oth.nonfish","OTH",NA,"MISC_NA",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999999996,NA,1,"Wood",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999999996,"Wood",NA,"Misc Org","Misc Org","Glopp","Oth.nonfish","OTH",NA,"MISC_NA",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999999997,NA,1,"Unidentified algae",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999999997,"Unidentified algae",NA,"Misc Org","Misc Org","Glopp","Oth.nonfish","OTH",NA,"Macroalgae",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999999998,NA,1,"Rocks",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999999998,"Rocks",NA,"Misc Org","Misc Org","Glopp","Oth.nonfish","OTH",NA,"MISC_NA",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,9999999999,NA,1,"Unidentified material",0,NA,"MISC. PREY","Glopp","Glopp",NA,"MISC. PREY",NA,"MISC. PREY",9999999999,"Unidentified material",NA,"Misc Org","Misc Org","Glopp","Oth.nonfish","OTH",NA,"MISC_NA",NA,NA
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8756020300,NA,1,"Leuroglossus sp. (smooth tongues)",0,NA,"MISC. PREY","Bathylagidae","Bathylagidae",NA,"Bathylagidae",NA,"Bathylagidae",8756020300,"Leuroglossus sp. (smooth tongues)","Bathylagidae","Bathylagid","Bathylagid","Bathylagidae","Forage.fish","Basin.forage","fish_other","Slope_forage_fish","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8.759e+09,NA,1,"Stomioidei (stomiatoids)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH",8.759e+09,"Stomioidei (stomiatoids)","Stomiiformes","Misc Teleost","Misc Teleost","Prickle squish deep","Forage.fish","Basin.forage","fish_other","Slope_forage_fish","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8759010404,NA,1,"Sigmops gracilis",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH",8759010404,"Sigmops gracilis","Stomiiformes","Misc Teleost","Misc Teleost","Prickle squish deep","Forage.fish","Basin.forage","fish_other","Slope_forage_fish","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8762070399,NA,1,"Lestidiops ringens (baracudina)",0,NA,"MISC. PREY","Prickle squish deep","Prickle squish deep",NA,"ROUNDFISH",NA,"ROUNDFISH",8762070399,"Lestidiops ringens (baracudina)","Misc_deepfish","Misc Teleost","Misc Teleost","Prickle squish deep","Forage.fish","Basin.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8762140500,NA,1,"Stenobrachius sp. (lampfish)",0,NA,"MISC. PREY","Myctophidae","Myctophidae",NA,"Myctophidae",NA,"Myctophidae",8762140500,"Stenobrachius sp. (lampfish)","Myctophidae","Myctophidae","Myctophidae","Myctophidae","Forage.fish","Basin.forage","myctophids","Slope_forage_fish","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8791030702,NA,1,"G. chalcogrammus eggs (pollock eggs)",0,NA,"MISC. PREY","Fish Eggs","Fish Eggs",NA,"ROUNDFISH",NA,"ROUNDFISH",8791030702,"G. chalcogrammus eggs (pollock eggs)","Walleye_pollock","Fish Eggs","Fish Eggs","Fish Eggs","Oth.nonfish","OTH","fish_other","MISC_NA","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8793010405,NA,1,"Gymnelis popovi (Aleutian pout)",0,NA,"MISC. PREY","Eelpout","Eelpout",NA,"Eelpout",NA,"Eelpout",8793010405,"Gymnelis popovi (Aleutian pout)","Misc_eelpout","Zoarcoidae","Zoarcoidae","Eelpout","Forage.fish","Motile.epifauna","fish_other","Slope_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8.8e+09,NA,1,"Gnathostomata",0,NA,"MISC. PREY","Gen. Fish","Gen. Fish",NA,"ROUNDFISH",NA,"ROUNDFISH",8.8e+09,"Gnathostomata","General_fish","Misc Teleost","Misc Teleost","Gen. Fish","Forage.fish","Shelf.forage","fish_other","MISC_NA","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8803030000,NA,1,"Scomberesocidae (sauries)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8803030000,"Scomberesocidae (sauries)","Saury","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Pacific_saury","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8.825e+09,NA,1,"Scorpaeniformes (rockfish and cottid)",0,NA,"MISC. PREY","Gen. Rocks et al","Gen. Rocks et al",NA,"ROCKFISH",NA,"ROCKFISH",8.825e+09,"Scorpaeniformes (rockfish and cottid)","General_fish","Misc Teleost","Misc Teleost","Gen. Rocks et al","Forage.fish","Rockfish","fish_other","MISC_NA","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8826010116,NA,1,"Sebastes glaucus (gray rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH",8826010116,"Sebastes glaucus (gray rockfish)","Misc_rockfish","Sebastes","Sebastes","Sebastes","Forage.fish","Rockfish","fish_other","MISC_NA","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8826010198,NA,1,"Sebastes variabilis (dusky rockfish)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH",8826010198,"Sebastes variabilis (dusky rockfish)","dusky_rockfish","Sebastes","Sebastes","Sebastes","Forage.fish","Rockfish","fish_other","Pelagic_shelf_rockfish","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8826010199,NA,1,"Sebastes alutus complex (pop complex)",0,NA,"MISC. PREY","Sebastes","Sebastes",NA,"ROCKFISH",NA,"ROCKFISH",8826010199,"Sebastes alutus complex (pop complex)","General_rockfish","Sebastes","Sebastes","Sebastes","Forage.fish","Rockfish","fish_other","POP","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8827010502,NA,1,"Pleurogrammus monopterygius (eggs)",0,NA,"MISC. PREY","Fish Eggs","Fish Eggs",NA,"ROUNDFISH",NA,"ROUNDFISH",8827010502,"Pleurogrammus monopterygius (eggs)","Atka_mackerel","Fish Eggs","Fish Eggs","Fish Eggs","Oth.nonfish","OTH","fish_other","MISC_NA","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8.831e+09,NA,1,"Cottoidei (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8.831e+09,"Cottoidei (sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8831010000,NA,1,"Icelidae (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831010000,"Icelidae (sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8831020400,NA,1,"Artedius sp. (Irish lord)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831020400,"Artedius sp. (Irish lord)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8831020404,NA,1,"Artedius meanyi ((Puget Sound sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831020404,"Artedius meanyi ((Puget Sound sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8831023701,NA,1,"Thyriscus anoplus (sponge sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831023701,"Thyriscus anoplus (sponge sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8831023803,NA,1,"Triglops macellus (roughspine sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831023803,"Triglops macellus (roughspine sculpin)","Triglops_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8831070000,NA,1,"Psychrolutidae (sculpin)",0,NA,"MISC. PREY","Sculpin","Sculpin",NA,"ROUNDFISH",NA,"ROUNDFISH",8831070000,"Psychrolutidae (sculpin)","Misc_sculpin","Cottid","Cottid","Sculpin","Forage.fish","Misc.fish.shallow","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8831080400,NA,1,"Asterotheca sp. (poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8831080400,"Asterotheca sp. (poacher)","Poachers","Agonidae","Agonidae","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8831080903,NA,1,"Occella verrucosa (warty poacher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8831080903,"Occella verrucosa (warty poacher)","Poachers","Agonidae","Agonidae","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8840030100,NA,1,"Bathymaster sp. (searcher)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8840030100,"Bathymaster sp. (searcher)","Bathymasteridae","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8840160100,NA,1,"Chiasmodon sp. (swallower)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8840160100,"Chiasmodon sp. (swallower)","Swallower","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Miscellaneous_deep-sea_fish","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8842020000,NA,1,"Anarhichadidae (wolffishes)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8842020000,"Anarhichadidae (wolffishes)","Wolffish","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8842110101,NA,1,"Ptilichthys goodei (quillfish)",0,NA,"MISC. PREY","Prickle squish round","Prickle squish round",NA,"ROUNDFISH",NA,"ROUNDFISH",8842110101,"Ptilichthys goodei (quillfish)","Quillfish","Misc Teleost","Misc Teleost","Prickle squish round","Forage.fish","Shelf.forage","fish_other","Shelf_demersals","fish_other","fish_other"
NA,NA,NA,NA,90000,"Foraminifera","foraminiferan unident.",106,"sponges","Sponges",NA,NA,NA,NA,NA,8842120201,NA,1,"Alectridium aurantiacum (lesser prickleback)",0,NA,"MISC. PREY","Managed Forage","Managed Forage",NA,"Managed Forage",NA,"Managed Forage",8842120201,"Alectridium aurantiacum (lesser prickleback)","Stichaeidae","Stichaeidae","Stichaeidae","Managed Forage","Forage.fish","Shelf.forage","fish_other","Shelf_forage_fish","fish_other","fish_other"
