SPECIES_CODE,SPECIES_NAME,COMMON_NAME,ECOPATH_Name.goa,EGOA,FINAL_GOA,wgoa.wt,egoa.wt,PHYLUM_TAXON,CLASS_TAXON,ORDER_TAXON,FAMILY_TAXON,GENUS_TAXON,SPECIES_TAXON
69199,Parapagurus sp.,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Parapaguridae,Parapagurus,NA
69200,Parapagurus pliosimanus,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Parapaguridae,Parapagurus,pliosimanus
69250,Lithodidae,stone crab unid.,Misc. crabs,NA,Motile_epifauna,0.338672762,6.22423696,Arthropoda,Malacostraca,Decapoda,Lithodidae,NA,NA
69260,Lopholithodes sp.,box crab unid.,Misc. crabs,Motile_epifauna,Motile_epifauna,787.6545286,141.4398522,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lopholithodes,NA
69270,Lopholithodes foraminatus,brown box crab,Misc. crabs,Motile_epifauna,Motile_epifauna,4112.943751,2673.87364,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lopholithodes,foraminatus
69280,Lopholithodes mandtii,red box crab,Misc. crabs,Motile_epifauna,Motile_epifauna,121.087923,11.1480776,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lopholithodes,mandtii
69284,Acantholithodes sp.,NA,Misc. crabs,NA,Motile_epifauna,0.963326177,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Acantholithodes,NA
69285,Acantholithodes hispidus,fuzzy crab,Misc. crabs,Motile_epifauna,Motile_epifauna,641.9602801,356.0620719,Arthropoda,Malacostraca,Decapoda,Lithodidae,Acantholithodes,hispidus
69290,Lithodes sp.,NA,King Crab,NA,King_crab,5.44065456,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,NA
69300,Lithodes couesi,scarlet king crab,King Crab,NA,King_crab,549.321533,145.1770012,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,couesi
69310,Lithodes aequispinus,golden king crab,King Crab,King_crab,King_crab,11230.5158,385.1658433,Arthropoda,Malacostraca,Decapoda,Lithodidae,Lithodes,aequispinus
69312,Dermaturus mandtii,wrinkled crab,NA,Motile_epifauna,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Dermaturus,mandtii
69314,Hapalogaster mertensii,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Hapalogaster,mertensii
69315,Hapalogaster sp.,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Hapalogaster,NA
69316,Hapalogaster grebnitzkii,soft crab,Misc. crabs,NA,Motile_epifauna,12.1738177,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Hapalogaster,grebnitzkii
69317,Rhinolithodes wosnessenskii,rhinoceros crab,Misc. crabs,Motile_epifauna,Motile_epifauna,345.4183988,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Rhinolithodes,wosnessenskii
69318,Phyllolithodes papillosus,flatspine triangle crab,Misc. crabs,Infauna,Motile_epifauna,4.387826952,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Phyllolithodes,papillosus
69319,Phyllolithodes sp.,NA,Misc. crabs,NA,Motile_epifauna,0.083289138,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Phyllolithodes,NA
69320,Paralithodes brevipes,Hanasaki king crab,King Crab,King_crab,King_crab,0.821413595,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,brevipes
69321,Paralithodes sp.,NA,King Crab,King_crab,King_crab,77.64823214,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,NA
69322,Paralithodes camtschaticus,red king crab,King Crab,King_crab,King_crab,21953.29859,2.040869336,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,camtschaticus
69323,Paralithodes platypus,blue king crab,King Crab,King_crab,King_crab,285.8719237,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,platypus
69325,Paralithodes californiensis,California king crab,King Crab,NA,King_crab,16.28406515,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,californiensis
69326,Paralithodes rathbuni,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralithodes,rathbuni
69327,Cryptolithodes sitchensis,umbrella crab,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Cryptolithodes,sitchensis
69328,Cryptolithodes typicus,butterfly crab,Misc. crabs,NA,Motile_epifauna,1.33993688,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Cryptolithodes,typicus
69329,Cryptolithodes sp.,NA,Misc. crabs,NA,Motile_epifauna,0.311643455,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Cryptolithodes,NA
69330,Paralomis sp.,NA,King Crab,NA,Motile_epifauna,9.809381463,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,NA
69331,Paralomis verrilli,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,verrilli
69332,Paralomis sp. A (Clark 2006),spiny spider crab,King Crab,NA,Motile_epifauna,19.69077949,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,"sp. A (Clark, 2006)"
69333,Paralomis sp. B (Clark 2006),short spine spider crab,King Crab,NA,Motile_epifauna,35.65639279,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,"sp. B (Clark, 2006)"
69334,Paralomis manningi,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,manningi
69335,Paralomis multispina,many spine spider crab,NA,Motile_epifauna,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Paralomis,multispina
69336,Placetron wosnessenskii,scaled crab,Misc. crabs,Motile_epifauna,Motile_epifauna,366.3654429,1.679074427,Arthropoda,Malacostraca,Decapoda,Lithodidae,Placetron,wosnessenskii
69341,Neolithodes diomedeae,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Lithodidae,Neolithodes,diomedeae
69400,Erimacrus isenbeckii,horsehair crab,Misc. crabs,Motile_epifauna,Motile_epifauna,12.53627695,0,Arthropoda,Malacostraca,Decapoda,Cheiragonidae,Erimacrus,isenbeckii
69401,Erimacrus sp.,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Cheiragonidae,Erimacrus,NA
69520,Hyas sp.,NA,Misc. crabs,Motile_epifauna,Motile_epifauna,1530.570548,18.93856094,Arthropoda,Malacostraca,Decapoda,Oregoniidae,Hyas,NA
69530,Pugettia sp.,kelp crab,Misc. crabs,NA,Motile_epifauna,3.759208419,0,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,NA
69531,Pugettia gracilis,graceful kelp crab,Misc. crabs,Motile_epifauna,Motile_epifauna,143.6689192,0.528371921,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,gracilis
69532,Pugettia producta,NA,Misc. crabs,NA,Motile_epifauna,1.149092851,0,Arthropoda,Malacostraca,Decapoda,Epialtidae,Pugettia,producta
69540,Scyra acutifrons,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Pisidae,Scyra,acutifrons
69550,Galatheidae,galatheid crab unid.,Misc. crabs,Motile_epifauna,Motile_epifauna,19.9183102,0.656952309,Arthropoda,Malacostraca,Decapoda,Galatheidae,NA,NA
69551,Munidopsis verrilli,Verrill pinch bug,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Galatheidae,Munidopsis,verrilli
69552,Munidopsis sp.,NA,NA,Motile_epifauna,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Galatheidae,Munidopsis,NA
69553,Munidopsis quadrata,long-armed pinch bug,Misc. crabs,NA,Motile_epifauna,0,2.73834246,Arthropoda,Malacostraca,Decapoda,Galatheidae,Munidopsis,quadrata
69554,Chirostylus sp.,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Chirostylidae,Chirostylus,NA
69555,Gastroptychus iaspis,thorny pinch bug,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Chirostylidae,Gastroptychus,iaspis
69556,Munida quadrispina,pinchbug,Misc. crabs,Motile_epifauna,Motile_epifauna,22.77441675,29.09515787,Arthropoda,Malacostraca,Decapoda,Galatheidae,Munida,quadrispina
69557,Albuneidae,mole crab,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Albuneidae,NA,NA
69559,Polycheles sp.,NA,Misc. crabs,NA,Motile_epifauna,0,0.367457008,Arthropoda,Malacostraca,Decapoda,Polychelidae,Polycheles,NA
69560,Stereomastis sculpta,deep-sea lobster,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Polychelidae,Stereomastis,sculpta
69642,Calastacus investigatoris,NA,NA,Motile_epifauna,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Calocarididae,Calastacus,investigatoris
69650,Callianassa sp.,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa,NA
69651,Neotrypaea gigas,giant ghost shrimp,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Callianassidae,Neotrypaea,gigas
69652,Callianassa goniophthalma,NA,NA,Motile_epifauna,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa,goniophthalma
69653,Callianassa californiensis,ghost shrimp,NA,Motile_epifauna,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Callianassidae,Callianassa,californiensis
69655,Upogebia pugettensis,blue mud shrimp,NA,NA,Motile_epifauna,0,0,Arthropoda,Malacostraca,Decapoda,Upogebiidae,Upogebia,pugettensis
69900,Pycnogonida,sea spider unid.,Misc. Crustacean,Infauna,Motile_epifauna,6.030557866,0,Arthropoda,Pycnogonida,NA,NA,NA,NA
69905,Hedgpethia sp.,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Pycnogonida,Pantopoda,Colossendeidae,Hedgpethia,NA
69910,Colossendeis sp.,NA,Misc. Crustacean,NA,Motile_epifauna,0.251701692,0,Arthropoda,Pycnogonida,Pantopoda,Colossendeidae,Colossendeis,NA
69911,Colossendeis dofleini,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Pycnogonida,Pantopoda,Colossendeidae,Colossendeis,dofleini
69912,Colossendeis microsetosa,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Pycnogonida,Pantopoda,Colossendeidae,Colossendeis,microsetosa
69920,Nymphon sp.,NA,NA,NA,Motile_epifauna,0,0,Arthropoda,Pycnogonida,Pantopoda,Nymphonidae,Nymphon,NA
69930,Pycnogonum sp.,NA,Misc. Crustacean,NA,Motile_epifauna,0.104722997,0,Arthropoda,Pycnogonida,Pantopoda,Pycnogonidae,Pycnogonum,NA
70000,Mollusca,mollusk unid.,Gen Mollusc,Motile_epifauna,Motile_epifauna,0,0.038222121,Mollusca,NA,NA,NA,NA,NA
70049,Aplacophora,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Aplacophora,NA,NA,NA,NA
70050,Neomeniomorpha,solenogaster unidentified,Gen Mollusc,NA,Motile_epifauna,2.681887607,0,Mollusca,Aplacophora,NA,NA,NA,NA
70060,Neomenia sp.,NA,Gen Mollusc,NA,Motile_epifauna,20.17040846,6.835786405,Mollusca,Aplacophora,Neomeniamorpha,Neomeniidae,Neomenia,NA
70061,Neomenia efgamatoi,NA,Gen Mollusc,NA,Motile_epifauna,1.902679,0,Mollusca,Aplacophora,Neomeniamorpha,Neomeniidae,Neomenia,efgamatoi
70062,Neomenia cf. yamamoti (Clark 2006),NA,Gen Mollusc,NA,Motile_epifauna,6.822314667,0,Mollusca,Aplacophora,Neomeniamorpha,Neomeniidae,Neomenia,"sp. cf. yamamoti (Clark, 2006)"
70100,Polyplacophora,chiton unid.,Snails,Motile_epifauna,Motile_epifauna,18.7120023,0,Mollusca,Polyplacophora,NA,NA,NA,NA
70108,Cryptochiton stelleri,giant Pacific chiton,Snails,NA,Motile_epifauna,390.2210248,0,Mollusca,Polyplacophora,Neoloricata,Acanthochitonidae,Cryptochiton,stelleri
70110,Tripoplax trifida,grooved chiton,Snails,NA,Motile_epifauna,9.211720459,0.081021352,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Lepidozona,trifida
70111,Tripoplax beringiana,deepsea chiton,NA,NA,Motile_epifauna,0,0,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Lepidozona,beringiana
70112,Tripoplax abyssicola,Bering chiton,Snails,NA,Motile_epifauna,1.423075058,1.08235989,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Lepidozona,abyssicola
70113,Lepidozona sp.,NA,Snails,NA,Motile_epifauna,1.503368992,0,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Lepidozona,NA
70114,Lepidozona retiporosa,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Lepidozona,retiporosa
70115,Amicula vestita,NA,Snails,NA,Motile_epifauna,9.388189771,0,Mollusca,Polyplacophora,Neoloricata,Mopaliidae,Amicula,vestita
70119,Placiphorella sp.,NA,Snails,NA,Motile_epifauna,189.6198865,0.380538587,Mollusca,Polyplacophora,Neoloricata,Mopaliidae,Placiphorella,NA
70122,Placiphorella pacifica,NA,Snails,NA,Motile_epifauna,0.154160404,2.100841521,Mollusca,Polyplacophora,Neoloricata,Mopaliidae,Placiphorella,pacifica
70123,Placiphorella rufa,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Polyplacophora,Neoloricata,Mopaliidae,Placiphorella,rufa
70124,Leptochiton sp.,NA,Snails,Motile_epifauna,Motile_epifauna,0,0.447282246,Mollusca,Polyplacophora,Neoloricata,Leptochitonidae,Leptochiton,NA
70125,Leptochiton alveolus,NA,Snails,NA,Motile_epifauna,1.022344806,0,Mollusca,Polyplacophora,Neoloricata,Leptochitonidae,Leptochiton,alveolus
70126,Mopalia swanii,NA,Snails,NA,Motile_epifauna,0.993036528,0,Mollusca,Polyplacophora,Neoloricata,Mopaliidae,Mopalia,swanii
70127,Leptochiton belknapi,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Polyplacophora,Neoloricata,Leptochitonidae,Leptochiton,belknapi
70128,Leptochiton mesogonus,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Polyplacophora,Neoloricata,Leptochitonidae,Leptochiton,mesogonus
70134,Tonicella sp.,Tonicella chitons,Snails,NA,Motile_epifauna,0.190490178,0,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Tonicella,NA
70135,Tonicella insignis,NA,Snails,NA,Motile_epifauna,0.081105142,0,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Tonicella,insignis
70140,Mopalia egretta,NA,Snails,NA,Motile_epifauna,0.555298267,0,Mollusca,Polyplacophora,Neoloricata,Mopaliidae,Mopalia,egretta
70150,Stenosemus albus,northern white chiton,NA,NA,Motile_epifauna,0,0,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Stenosemus,albus
70151,Stenosemus sharpii,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Polyplacophora,Neoloricata,Ischnochitonidae,Stenosemus,sharpii
70871,Neptunea gyroscopoides,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,gyroscopoides
71001,gastropod egg,snail egg,Snails,NA,Motile_epifauna,695.0596055,60.33074187,Mollusca,Gastropoda,NA,NA,NA,NA
71002,Buccinum sp. egg,NA,Snails,NA,Motile_epifauna,62.05210948,6.353774114,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Buccinum,NA
71003,Fusitriton oregonensis egg,NA,Snails,NA,Motile_epifauna,29.9922766,2.819755362,Mollusca,Gastropoda,Neotaenioglossa,Ranellidae,Fusitriton,oregonensis
71004,Neptunea sp. egg,NA,Snails,NA,Motile_epifauna,41.07552925,3.996850503,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,NA
71005,Neptunea borealis egg,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,borealis
71006,Neptunea heros egg,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Neogastropoda,Buccinidae,Neptunea,heros
71007,Cephalaspidea,bubbleshells unid.,NA,Gelatinous_omnivores,Motile_epifauna,0,0,Mollusca,Gastropoda,Cephalaspidea,NA,NA,NA
71008,NA,nudibranch egg,Snails,NA,Motile_epifauna,0.312334012,0,Mollusca,Gastropoda,Nudibranchia,NA,NA,NA
71009,Opisthobranchia,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,NA,NA,NA,NA
71010,Nudibranchia,nudibranch unid.,Snails,Motile_epifauna,Motile_epifauna,848.0574259,216.9652952,Mollusca,Gastropoda,Nudibranchia,NA,NA,NA
71011,Onchidoris bilamellata,barnacle-eating Onchidoris,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Onchidoris,bilamellata
71012,Tochuina gigantea,giant orange tochui,Snails,NA,Motile_epifauna,351.2080805,65.13550444,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tochuina,tetraquetra
71013,Hermissenda crassicornis,thick-horned aeolid,Snails,NA,Motile_epifauna,0.075478782,0,Mollusca,Gastropoda,Nudibranchia,Facelinidae,Hermissenda,crassicornis
71014,Acanthodoris nanaimoensis,Nanaimo dorid,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,nanaimoensis
71015,Cadlina luteomarginata,yellow-edged Cadlina,Snails,NA,Motile_epifauna,10.73734876,0,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Cadlina,luteomarginata
71016,Diaulula sandiegensis,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Diaulula,sandiegensis
71017,Acanthodoris brunnea,cedar-scented dorid,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,brunnea
71018,Dendronotus sp.,NA,Snails,NA,Motile_epifauna,6.065739456,0,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,NA
71019,Acanthodoris sp.,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Acanthodoris,NA
71020,Dendronotus dalli,Dall dendronotid,Snails,NA,Motile_epifauna,0.668400833,0,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,dalli
71021,Dendronotus frondosus,frond-aeolis,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,frondosus
71022,Dendronotus subramosus,stubby frond-aeolis,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Dendronotidae,Dendronotus,subramosus
71023,Gastropteron pacificum,Pacific batwing seaslug,NA,NA,Motile_epifauna,0.098870034,0,Mollusca,Gastropoda,Cephalaspidea,Gastropteridae,Gastropteron,pacificum
71025,Tritonia sp.,NA,Snails,NA,Motile_epifauna,180.1608107,376.7083704,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,NA
71026,Tritonia festiva,festive Tritonia,Snails,NA,Motile_epifauna,37.57241435,39.89245902,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,festiva
71027,Calycidoris guentheri,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Calycidoris,guentheri
71030,Tritonia diomedea,rosy Tritonia,Snails,NA,Motile_epifauna,200.0703616,102.7605099,Mollusca,Gastropoda,Nudibranchia,Tritoniidae,Tritonia,diomedea
71031,Onchidorididae,onchidoridid nudibranchs,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,NA,NA
71040,Acteocina sp.,NA,Snails,NA,Motile_epifauna,0.046151432,0,Mollusca,Gastropoda,Cephalaspidea,Cylichnidae,Acteocina,NA
71050,Triopha catalinae,sea-clown Triopha,Snails,NA,Motile_epifauna,4.298408836,0,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Triopha,catalinae
71051,Cuthona concinna,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Tergipedidae,Cuthona,concinna
71052,Archidorididae,archidorid nudibranchs,Snails,NA,Motile_epifauna,9.171651871,0,Mollusca,Gastropoda,Nudibranchia,Archidorididae,NA,NA
71055,Archidoris montereyensis,Monterey dorid,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Archidorididae,Archidoris,montereyensis
71080,Armina californica,California Armina,Snails,NA,Motile_epifauna,38.98257345,1.727811187,Mollusca,Gastropoda,Nudibranchia,Arminidae,Armina,californica
71090,Colga pacifica,Pacific Colga,Snails,NA,Motile_epifauna,0.147006596,0,Mollusca,Gastropoda,Nudibranchia,Polyceridae,Colga,pacifica
71104,Cadlina sp.,cadlina nudibranchs,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Cadlina,NA
71105,Cadlina modesta,NA,Snails,NA,Motile_epifauna,1.118995625,0,Mollusca,Gastropoda,Nudibranchia,Chromodorididae,Cadlina,modesta
71110,Flabellina sp.,NA,NA,NA,Motile_epifauna,0,0,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellina,NA
71111,Flabellina trophina,red flabellina,NA,NA,Motile_epifauna,0,0,Cnidaria,Anthozoa,Scleractinia,Flabellidae,Flabellina,trophina
71112,Flabellinidae,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,NA,NA
71202,Chlamylla sp.,NA,Snails,NA,Motile_epifauna,238.1016779,0,Mollusca,Gastropoda,Nudibranchia,Flabellinidae,Chlamylla,NA
71210,Dironidae,dironid nudibranchs,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Dironidae,NA,NA
71212,Dirona pellucida,NA,Snails,NA,Motile_epifauna,0.564541042,0,Mollusca,Gastropoda,Nudibranchia,Dironidae,Dirona,aurantia
71230,Peltodoris nobilis,Pacific sea lemon,Snails,NA,Motile_epifauna,38.04957982,2.669254064,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Anisodoris,nobilis
71235,Peltodoris lentiginosa,mottled pale sea-lemon,Snails,NA,Motile_epifauna,25.09521904,5.138413443,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Anisodoris,lentiginosa
71250,Dorididae,dorid nudibranch unid.,Snails,NA,Motile_epifauna,86.28100381,11.77742514,Mollusca,Gastropoda,Nudibranchia,Dorididae,NA,NA
71259,Archidoris sp.,Archidoris nudibranch,Snails,NA,Motile_epifauna,19.13294206,0,Mollusca,Gastropoda,Nudibranchia,Archidorididae,Archidoris,NA
71260,Doris odhneri,white night doris,Snails,NA,Motile_epifauna,271.8895227,17.42613074,Mollusca,Gastropoda,Nudibranchia,Archidorididae,Archidoris,odhneri
71269,Diaulula sp. A (Clark 2006),NA,Snails,NA,Motile_epifauna,2.10367846,0,Mollusca,Gastropoda,Nudibranchia,Discodorididae,Diaulula,"sp. A (Clark, 2006)"
71271,Adalaria proxima,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Nudibranchia,Onchidorididae,Adalaria,proxima
71290,Pleurobranchidae,pleurobranchid sea slugs,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Notaspidea,Pleurobranchidae,NA,NA
71291,Pleurobranchaea californica,California sea slug,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Notaspidea,Pleurobranchidae,Pleurobranchaea,californica
71292,Pleurobrachia bachei,sea gooseberry,NA,NA,Motile_epifauna,0,0,NA,NA,NA,NA,NA,NA
71332,Thieleella baxteri,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Archaeogastropoda,Scissurellidae,Anatoma,baxteri
71333,Anatoma crispata,crispate scissurelle,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Archaeogastropoda,Scissurellidae,Anatoma,crispata
71349,Cranopsis sp.,puncturella,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Archaeogastropoda,Fissurellidae,Cranopsis,NA
71350,Cranopsis major,great puncturella,Snails,Motile_epifauna,Motile_epifauna,2.453415198,0,Mollusca,Gastropoda,Archaeogastropoda,Fissurellidae,Cranopsis,major
71351,Puncturella rothi,NA,Snails,NA,Motile_epifauna,0.155483962,0,Mollusca,Gastropoda,Archaeogastropoda,Fissurellidae,Puncturella,rothi
71352,Puncturella cooperi,NA,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Archaeogastropoda,Fissurellidae,Puncturella,cooperi
71353,Puncturella galeata,helmet Puncturella,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Archaeogastropoda,Fissurellidae,Puncturella,galeata
71354,Puncturella multistriata,many-ribbed Puncturella,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Archaeogastropoda,Fissurellidae,Puncturella,multistriata
71355,Cranopsis cucullata,hood puncturella,NA,NA,Motile_epifauna,0,0,Mollusca,Gastropoda,Archaeogastropoda,Fissurellidae,Cranopsis,cucullata
