"YEAR","ebs_domain","ebs_name","qq_cpue","guild","stat_count","area_km2","ave_bio_tkm2","tot_bio_tons"
2009,"Pribs","misc_fish_shallow",86.0472086892556,"Pelagic foragers",39,32785,2.20633868433989,72334.8137660832
2010,"Pribs","misc_fish_shallow",64.9608105301538,"Pelagic foragers",39,32785,1.66566180846548,54608.7223905408
2011,"Pribs","misc_fish_shallow",83.4576811084237,"Pelagic foragers",39,32785,2.13994054124163,70157.9506446069
2012,"Pribs","misc_fish_shallow",34.8096146789682,"Pelagic foragers",39,32785,0.892554222537646,29262.3901858967
2013,"Pribs","misc_fish_shallow",37.6795457889182,"Pelagic foragers",39,32785,0.96614219971585,31674.9720176841
2014,"Pribs","misc_fish_shallow",19.9983585889296,"Pelagic foragers",39,32785,0.512778425357168,16811.4406753348
2015,"Pribs","misc_fish_shallow",23.7978231103901,"Pelagic foragers",39,32785,0.610200592574105,20005.426427542
2016,"Pribs","misc_fish_shallow",16.4533086550503,"Pelagic foragers",39,32785,0.421879709103855,13831.3262629699
2017,"Pribs","misc_fish_shallow",11.7427800206332,"Pelagic foragers",39,32785,0.30109692360598,9871.46264042204
2018,"Pribs","misc_fish_shallow",15.0832824730269,"Pelagic foragers",39,32785,0.386750832641714,12679.6260481586
2019,"Pribs","misc_fish_shallow",22.4636141752053,"Pelagic foragers",39,32785,0.575990107056545,18883.8356598488
2021,"Pribs","misc_fish_shallow",38.3870518470975,"Pelagic foragers",39,32785,0.984283380694806,32269.7306360792
2022,"Pribs","misc_fish_shallow",44.259761093025,"Pelagic foragers",39,32785,1.13486566905192,37206.5709598673
1982,"SE_inner","misc_fish_shallow",38.9537295038025,"Pelagic foragers",57,77871,0.683398763224605,53216.9450910632
1983,"SE_inner","misc_fish_shallow",27.5236083229763,"Pelagic foragers",58,77871,0.474544971085798,36953.2914434222
1984,"SE_inner","misc_fish_shallow",15.3931049562702,"Pelagic foragers",58,77871,0.265398361315003,20666.8357939606
1985,"SE_inner","misc_fish_shallow",5.31434277357185,"Pelagic foragers",58,77871,0.0916265995443422,7135.05493311747
1986,"SE_inner","misc_fish_shallow",7.588243234472,"Pelagic foragers",58,77871,0.13083177990469,10188.0015329581
1987,"SE_inner","misc_fish_shallow",15.1342049676115,"Pelagic foragers",58,77871,0.260934568407094,20319.2357764288
1988,"SE_inner","misc_fish_shallow",39.615919818744,"Pelagic foragers",58,77871,0.683033100323172,53188.4705552657
1989,"SE_inner","misc_fish_shallow",25.3189677316537,"Pelagic foragers",58,77871,0.436533926407822,33993.3333833035
1990,"SE_inner","misc_fish_shallow",49.368435034842,"Pelagic foragers",58,77871,0.851179914393828,66282.2311137618
1991,"SE_inner","misc_fish_shallow",55.4397552020057,"Pelagic foragers",58,77871,0.955857848310442,74433.6065057825
1992,"SE_inner","misc_fish_shallow",32.1929768063303,"Pelagic foragers",57,77871,0.564789066777724,43980.6894190481
1993,"SE_inner","misc_fish_shallow",41.9955570138658,"Pelagic foragers",58,77871,0.724061327825272,56383.3796590817
1994,"SE_inner","misc_fish_shallow",40.9154328573595,"Pelagic foragers",58,77871,0.705438497540681,54933.2012419904
1995,"SE_inner","misc_fish_shallow",41.7480684132422,"Pelagic foragers",58,77871,0.719794282986934,56051.1006104755
1996,"SE_inner","misc_fish_shallow",36.0673739104956,"Pelagic foragers",58,77871,0.62185127431889,48424.1805824863
1997,"SE_inner","misc_fish_shallow",52.6454822543466,"Pelagic foragers",58,77871,0.907680728523216,70682.0060108314
1998,"SE_inner","misc_fish_shallow",48.2145656076809,"Pelagic foragers",58,77871,0.831285613925532,64733.0420419951
1999,"SE_inner","misc_fish_shallow",33.3289046291818,"Pelagic foragers",56,77871,0.595159011235389,46345.627363911
2000,"SE_inner","misc_fish_shallow",26.9053485538812,"Pelagic foragers",57,77871,0.47202365884002,36756.9543375312
2001,"SE_inner","misc_fish_shallow",35.8774699442922,"Pelagic foragers",58,77871,0.618577068005037,48169.2148626202
2002,"SE_inner","misc_fish_shallow",23.7358849984537,"Pelagic foragers",58,77871,0.409239396525063,31867.8810468032
2003,"SE_inner","misc_fish_shallow",23.1356987572292,"Pelagic foragers",59,77871,0.392130487410664,30535.5931851559
2004,"SE_inner","misc_fish_shallow",36.1547073079438,"Pelagic foragers",59,77871,0.612791649287183,47718.6985216422
2005,"SE_inner","misc_fish_shallow",22.0600600018004,"Pelagic foragers",58,77871,0.380345862100006,29617.9126275896
2006,"SE_inner","misc_fish_shallow",15.7472537560432,"Pelagic foragers",58,77871,0.271504375104192,21142.3171937386
2007,"SE_inner","misc_fish_shallow",25.9824772822061,"Pelagic foragers",58,77871,0.447973746244933,34884.1635938392
2008,"SE_inner","misc_fish_shallow",11.1069084561312,"Pelagic foragers",57,77871,0.194858043090021,15173.790673463
2009,"SE_inner","misc_fish_shallow",14.5758384952557,"Pelagic foragers",58,77871,0.251307560263029,19569.5710252424
2010,"SE_inner","misc_fish_shallow",21.4561799008651,"Pelagic foragers",58,77871,0.369934136221812,28807.1411217287
2011,"SE_inner","misc_fish_shallow",17.9993208675813,"Pelagic foragers",58,77871,0.310333118406573,24165.9502634383
2012,"SE_inner","misc_fish_shallow",48.6083574375644,"Pelagic foragers",58,77871,0.838075128233868,65261.7483106995
2013,"SE_inner","misc_fish_shallow",33.2043028257229,"Pelagic foragers",58,77871,0.572487979753842,44580.2114714115
2014,"SE_inner","misc_fish_shallow",60.1308251111606,"Pelagic foragers",58,77871,1.03673836398553,80731.853141917
2015,"SE_inner","misc_fish_shallow",78.4493350348233,"Pelagic foragers",58,77871,1.35257474197971,105326.347732702
2016,"SE_inner","misc_fish_shallow",27.0240137970906,"Pelagic foragers",58,77871,0.465931272363631,36282.5341102283
2017,"SE_inner","misc_fish_shallow",32.2661284209602,"Pelagic foragers",58,77871,0.556312558982072,43320.615280493
2018,"SE_inner","misc_fish_shallow",15.6756192623659,"Pelagic foragers",58,77871,0.270269297626997,21046.1404755119
2019,"SE_inner","misc_fish_shallow",15.7996274097999,"Pelagic foragers",58,77871,0.27240736913448,21212.6342418711
2021,"SE_inner","misc_fish_shallow",27.3499969165687,"Pelagic foragers",58,77871,0.471551670975322,36720.2001705193
2022,"SE_inner","misc_fish_shallow",26.6796933026196,"Pelagic foragers",58,77871,0.459994712114131,35820.2482270395
1982,"SE_middle","misc_fish_shallow",5.89520221309515,"Pelagic foragers",68,94526,0.0866941501925757,8194.85124110342
1983,"SE_middle","misc_fish_shallow",3.35184787864825,"Pelagic foragers",69,94526,0.0485775054876558,4591.83728372615
1984,"SE_middle","misc_fish_shallow",4.73097678638765,"Pelagic foragers",69,94526,0.0685648809621399,6481.16393782723
1985,"SE_middle","misc_fish_shallow",4.10539525965145,"Pelagic foragers",68,94526,0.0603734597007566,5706.86165167372
1986,"SE_middle","misc_fish_shallow",6.4432786476851,"Pelagic foragers",68,94526,0.094754097760075,8956.72584486885
1987,"SE_middle","misc_fish_shallow",28.4470732506763,"Pelagic foragers",68,94526,0.418339312509946,39543.9418543151
1988,"SE_middle","misc_fish_shallow",26.9579860547601,"Pelagic foragers",66,94526,0.408454334163031,38609.5543910947
1989,"SE_middle","misc_fish_shallow",31.9621765361858,"Pelagic foragers",67,94526,0.477047410987848,45093.3835710373
1990,"SE_middle","misc_fish_shallow",51.9342823364565,"Pelagic foragers",68,94526,0.76373944612436,72193.2348843512
1991,"SE_middle","misc_fish_shallow",46.7976405996863,"Pelagic foragers",68,94526,0.68820059705421,65052.8496371463
1992,"SE_middle","misc_fish_shallow",26.47705871277,"Pelagic foragers",68,94526,0.389368510481912,36805.4478218132
1993,"SE_middle","misc_fish_shallow",43.5178889471792,"Pelagic foragers",69,94526,0.630694042712742,59616.9850814647
1994,"SE_middle","misc_fish_shallow",43.6597727371423,"Pelagic foragers",69,94526,0.632750329523801,59811.3576485668
1995,"SE_middle","misc_fish_shallow",23.0789056641757,"Pelagic foragers",69,94526,0.334476893683705,31616.7628523459
1996,"SE_middle","misc_fish_shallow",21.6623104650839,"Pelagic foragers",69,94526,0.313946528479476,29676.109551051
1997,"SE_middle","misc_fish_shallow",27.5137140558938,"Pelagic foragers",69,94526,0.398749479070925,37692.1932586582
1998,"SE_middle","misc_fish_shallow",35.2609911432719,"Pelagic foragers",69,94526,0.511028857148867,48305.5137508538
1999,"SE_middle","misc_fish_shallow",28.5959489893777,"Pelagic foragers",69,94526,0.414434043324314,39174.7923792741
2000,"SE_middle","misc_fish_shallow",26.3249508468217,"Pelagic foragers",69,94526,0.381521026765532,36063.6565760387
2001,"SE_middle","misc_fish_shallow",23.6562691293298,"Pelagic foragers",69,94526,0.342844480135215,32407.7173292613
2002,"SE_middle","misc_fish_shallow",27.2179414319076,"Pelagic foragers",69,94526,0.394462919303009,37287.0019100362
2003,"SE_middle","misc_fish_shallow",34.6575727748004,"Pelagic foragers",68,94526,0.509670187864713,48177.0841780998
2004,"SE_middle","misc_fish_shallow",31.7713491050547,"Pelagic foragers",68,94526,0.467225722133157,44164.9786103588
2005,"SE_middle","misc_fish_shallow",32.4727866794234,"Pelagic foragers",69,94526,0.470620096803237,44485.8352704228
2006,"SE_middle","misc_fish_shallow",23.5441341023948,"Pelagic foragers",69,94526,0.341219334817316,32254.0988429416
2007,"SE_middle","misc_fish_shallow",12.8376136542021,"Pelagic foragers",69,94526,0.18605237180003,17586.7864967697
2008,"SE_middle","misc_fish_shallow",22.6749557200874,"Pelagic foragers",69,94526,0.328622546667934,31063.3748463331
2009,"SE_middle","misc_fish_shallow",20.0362206509653,"Pelagic foragers",69,94526,0.290380009434279,27448.4607717847
2010,"SE_middle","misc_fish_shallow",27.9456977567158,"Pelagic foragers",69,94526,0.40501011241617,38283.9858862509
2011,"SE_middle","misc_fish_shallow",45.195692797249,"Pelagic foragers",69,94526,0.655010040539841,61915.479092069
2012,"SE_middle","misc_fish_shallow",23.0236956538553,"Pelagic foragers",69,94526,0.333676748606599,31541.1283387873
2013,"SE_middle","misc_fish_shallow",22.4016101014883,"Pelagic foragers",69,94526,0.324661015963598,30688.9071949751
2014,"SE_middle","misc_fish_shallow",28.2935142255559,"Pelagic foragers",69,94526,0.410050930805158,38760.4742852884
2015,"SE_middle","misc_fish_shallow",21.4164049471935,"Pelagic foragers",69,94526,0.310382680394108,29339.2332469335
2016,"SE_middle","misc_fish_shallow",31.6862584081452,"Pelagic foragers",69,94526,0.45922113634993,43408.3371346135
2017,"SE_middle","misc_fish_shallow",8.7047123320613,"Pelagic foragers",69,94526,0.126155251189294,11924.9512739192
2018,"SE_middle","misc_fish_shallow",4.9739140241533,"Pelagic foragers",69,94526,0.0720857104949754,6813.97387024804
2019,"SE_middle","misc_fish_shallow",14.5473430060581,"Pelagic foragers",69,94526,0.210831058058813,19929.0165940674
2021,"SE_middle","misc_fish_shallow",19.0691549863217,"Pelagic foragers",69,94526,0.276364565019155,26123.6368730007
2022,"SE_middle","misc_fish_shallow",19.9907729841663,"Pelagic foragers",69,94526,0.289721347596613,27386.2001029174
1982,"SE_outer","misc_fish_shallow",13.6703811336459,"Pelagic foragers",23,38792,0.594364397115037,23056.5836928865
1983,"SE_outer","misc_fish_shallow",26.9966396581624,"Pelagic foragers",25,38792,1.07986558632649,41890.1458247774
1984,"SE_outer","misc_fish_shallow",24.2590278799957,"Pelagic foragers",25,38792,0.970361115199828,37642.2483808317
1985,"SE_outer","misc_fish_shallow",12.6756115211713,"Pelagic foragers",25,38792,0.507024460846852,19668.4928851711
1986,"SE_outer","misc_fish_shallow",15.8490987452124,"Pelagic foragers",26,38792,0.609580720969706,23646.8553278568
1987,"SE_outer","misc_fish_shallow",9.972101983549,"Pelagic foragers",25,38792,0.39888407934196,15473.5112058333
1988,"SE_outer","misc_fish_shallow",36.2088619297754,"Pelagic foragers",27,38792,1.34106896036205,52022.7471103647
1989,"SE_outer","misc_fish_shallow",14.5671975020037,"Pelagic foragers",26,38792,0.56027682700014,21734.2586729895
1990,"SE_outer","misc_fish_shallow",4.989349080802,"Pelagic foragers",26,38792,0.191898041569308,7444.10882855658
1991,"SE_outer","misc_fish_shallow",71.8014429438721,"Pelagic foragers",26,38792,2.76159395937969,107127.752872257
1992,"SE_outer","misc_fish_shallow",29.4704702759096,"Pelagic foragers",26,38792,1.13347962599652,43969.941651657
1993,"SE_outer","misc_fish_shallow",4.12584341162195,"Pelagic foragers",25,38792,0.165033736464878,6401.98870494555
1994,"SE_outer","misc_fish_shallow",13.3534347781031,"Pelagic foragers",26,38792,0.513593645311658,19923.3246889298
1995,"SE_outer","misc_fish_shallow",5.13650981320905,"Pelagic foragers",25,38792,0.205460392528362,7970.21954696022
1996,"SE_outer","misc_fish_shallow",2.571190205839,"Pelagic foragers",25,38792,0.10284760823356,3989.66441859626
1997,"SE_outer","misc_fish_shallow",12.5074089807688,"Pelagic foragers",26,38792,0.481054191568031,18661.0541993071
1998,"SE_outer","misc_fish_shallow",8.494558099229,"Pelagic foragers",26,38792,0.326713773047269,12673.8806840497
1999,"SE_outer","misc_fish_shallow",1.74106119761725,"Pelagic foragers",25,38792,0.06964244790469,2701.56983911873
2000,"SE_outer","misc_fish_shallow",0.7647608836967,"Pelagic foragers",24,38792,0.0318650368206958,1236.10850834843
2001,"SE_outer","misc_fish_shallow",5.2217983954602,"Pelagic foragers",26,38792,0.200838399825392,7790.92320602662
2002,"SE_outer","misc_fish_shallow",12.2413851198106,"Pelagic foragers",25,38792,0.489655404792426,18994.7124627078
2003,"SE_outer","misc_fish_shallow",20.9555299864906,"Pelagic foragers",26,38792,0.805981922557331,31265.650739844
2004,"SE_outer","misc_fish_shallow",3.8414821756709,"Pelagic foragers",26,38792,0.147749314448881,5731.49140610098
2005,"SE_outer","misc_fish_shallow",7.9411387604145,"Pelagic foragers",26,38792,0.305428413862096,11848.1790305384
2006,"SE_outer","misc_fish_shallow",7.517004511478,"Pelagic foragers",26,38792,0.289115558133769,11215.3707311252
2007,"SE_outer","misc_fish_shallow",16.3605004298165,"Pelagic foragers",26,38792,0.629250016531404,24409.8666412862
2008,"SE_outer","misc_fish_shallow",7.88592875009415,"Pelagic foragers",26,38792,0.303304951926698,11765.8056951405
2009,"SE_outer","misc_fish_shallow",8.2564360714435,"Pelagic foragers",26,38792,0.317555233517058,12318.6026185937
2010,"SE_outer","misc_fish_shallow",5.10709085908375,"Pelagic foragers",26,38792,0.196426571503221,7619.77956175295
2011,"SE_outer","misc_fish_shallow",6.93396833319655,"Pelagic foragers",26,38792,0.266691089738329,10345.4807531293
2012,"SE_outer","misc_fish_shallow",12.4424366269271,"Pelagic foragers",26,38792,0.47855525488181,18564.1154473752
2013,"SE_outer","misc_fish_shallow",9.2234357743065,"Pelagic foragers",26,38792,0.354747529781019,13761.3661752653
2014,"SE_outer","misc_fish_shallow",6.58120473081515,"Pelagic foragers",26,38792,0.253123258877506,9819.1574583762
2015,"SE_outer","misc_fish_shallow",10.4552060642972,"Pelagic foragers",26,38792,0.402123310165277,15599.1674479314
2016,"SE_outer","misc_fish_shallow",1.7445571719864,"Pelagic foragers",26,38792,0.0670983527687077,2602.87930060371
2017,"SE_outer","misc_fish_shallow",1.9184324255162,"Pelagic foragers",26,38792,0.0737858625198538,2862.30117887017
2018,"SE_outer","misc_fish_shallow",21.3121193721439,"Pelagic foragers",26,38792,0.819696898928612,31797.6821032387
2019,"SE_outer","misc_fish_shallow",6.53423994306355,"Pelagic foragers",26,38792,0.25131692088706,9749.08599505082
2021,"SE_outer","misc_fish_shallow",10.3196546052669,"Pelagic foragers",26,38792,0.396909792510267,15396.9246710583
2022,"SE_outer","misc_fish_shallow",14.509546905803,"Pelagic foragers",26,38792,0.558059496377037,21648.243983458
1982,"StMatt","misc_fish_shallow",6.33239689458055,"Pelagic foragers",19,27537,0.333284047083187,9177.64280452972
1983,"StMatt","misc_fish_shallow",5.40800850195285,"Pelagic foragers",29,27537,0.186483051791478,5135.18379718192
1984,"StMatt","misc_fish_shallow",3.66147247654995,"Pelagic foragers",29,27537,0.126257671605171,3476.75750299159
1985,"StMatt","misc_fish_shallow",11.6161334019772,"Pelagic foragers",29,27537,0.40055632420611,11030.1194996637
1986,"StMatt","misc_fish_shallow",3.9833000038534,"Pelagic foragers",29,27537,0.137355172546669,3782.34938641762
1987,"StMatt","misc_fish_shallow",8.02220578871045,"Pelagic foragers",25,27537,0.320888231548418,8836.29923214879
1988,"StMatt","misc_fish_shallow",13.0812105097733,"Pelagic foragers",28,27537,0.467186089634759,12864.9033502724
1989,"StMatt","misc_fish_shallow",11.9689629661392,"Pelagic foragers",29,27537,0.41272286090135,11365.1494206405
1990,"StMatt","misc_fish_shallow",16.5859577957364,"Pelagic foragers",26,27537,0.637921453682169,17566.4430700459
1991,"StMatt","misc_fish_shallow",31.1180636304875,"Pelagic foragers",27,27537,1.15252087520324,31736.9673404716
1992,"StMatt","misc_fish_shallow",14.1100164010116,"Pelagic foragers",29,27537,0.486552289690055,13398.1904011951
1993,"StMatt","misc_fish_shallow",42.6068248342226,"Pelagic foragers",29,27537,1.4692008563525,40457.3839813789
1994,"StMatt","misc_fish_shallow",14.7919292883375,"Pelagic foragers",28,27537,0.528283188869196,14547.3341718911
1995,"StMatt","misc_fish_shallow",3.39722958366665,"Pelagic foragers",29,27537,0.117145847712643,3225.84520846305
1996,"StMatt","misc_fish_shallow",8.052614169544,"Pelagic foragers",28,27537,0.287593363198,7919.45844238333
1997,"StMatt","misc_fish_shallow",12.3835327568959,"Pelagic foragers",29,27537,0.427018370927445,11758.8048802291
1998,"StMatt","misc_fish_shallow",2.44091568925275,"Pelagic foragers",29,27537,0.0841695065259569,2317.77570120528
1999,"StMatt","misc_fish_shallow",2.0077446763809,"Pelagic foragers",28,27537,0.0717051670136036,1974.5451840536
2000,"StMatt","misc_fish_shallow",2.52284022069585,"Pelagic foragers",29,27537,0.0869944903688224,2395.56728128626
2001,"StMatt","misc_fish_shallow",10.940420922023,"Pelagic foragers",29,27537,0.377255893862862,10388.4955493016
2002,"StMatt","misc_fish_shallow",5.0743078541504,"Pelagic foragers",29,27537,0.174976132901738,4818.31777171516
